player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Austin Rivers,riverau01,2023,PO,MIN,93,46,-2.720226638421429,-1.937562165646068,-4.657788804067497,-17.4286846646559,1.764942932743167,-15.66374173191274,-5.907748419703191,-1.409136842669235,-7.316885262372426,-.1101283493424818,0,-.1101283493424818,-6.727434238672171,-2.746459272921451,-9.473893511593623,-.3685605845413896
Austin Rivers,riverau01,2023,RS,MIN,2169,1016,-2.211660093237508,-2.549941993500263,-4.761602086737771,-1.281247221257389,-3.549354144921365,-4.830601366178755,-2.136914865154005,-2.926848306638999,-5.063763171793005,-1.19255643328848,-1.19255643328848,0,-2.884816494497487,-2.241222945333104,-5.12603943983059,-.5733742882085214
Duncan Robinson,robindu01,2023,PO,MIA,603,303,4.292898154535655,-2.91634664036647,1.376551514169185,10.7741544984863,1.507930314829796,12.2820848133161,5.83040702988061,-2.190002108327877,3.640404921552733,1.015104945887528,0,1.015104945887528,6.759392122662991,-4.14525074002324,2.614141382639751,-.3643301907011542
Duncan Robinson,robindu01,2023,RS,MIA,1423,691,-1.25106851681611,-3.48540472114139,-4.736473237957499,-1.62256114117685,-2.026716994051649,-3.649278135228499,-1.392578819936846,-3.403971189925131,-4.796550009861977,-.723709139617421,-.723709139617421,0,-1.455296643019232,-3.362431386456997,-4.817728029476228,.3079910126791621
Jeremiah Robinson-Earl,robinje02,2023,RS,OKC,1758,814,-1.782954690342027,-.6373313254181971,-2.420286015760224,1.800508516443218,-2.749991899399439,-.9494833829562215,-1.144742905372872,-1.120705845083551,-2.265448750456423,.2005737424465083,.2005737424465083,0,-.9392562096725676,-.8334025633139412,-1.772658772986509,-.3319137660197658
Mitchell Robinson,robinmi01,2023,PO,NYK,583,298,-.1995237217449887,3.374492596614817,3.174968874869828,-4.65932010744364,2.710458550289997,-1.948861557153643,-1.192967019169544,3.32969177955198,2.136724760382436,.7669498941824937,0,.7669498941824937,-.7219087811753475,2.764348360799833,2.042439579624485,.0865945904276448
Mitchell Robinson,robinmi01,2023,RS,NYK,3219,1591,.0761154177783521,2.315609657952497,2.391725075730849,4.562764071975115,.9911145393267554,5.553878611301871,.9821842162034643,2.177194972720699,3.159379188924163,4.753945289575243,4.753945289575243,0,1.155302714752616,2.256809214476473,3.41211192922909,-.9019484988149776
Orlando Robinson,robinor01,2023,RS,MIA,864,425,-1.441681721574426,-.8441821097517743,-2.2858638313262,-.1690981269354466,1.72437261069352,1.555274483758074,-1.267219539010221,-.3796483306695433,-1.646867869679764,.237393481736675,.237393481736675,0,-2.448222566658725,.0941834832809936,-2.354039083377732,-.7613046652580986
Isaiah Roby,robyis01,2023,RS,SAS,1027,474,-3.57045725979782,-2.016029492899633,-5.586486752697454,-5.492469992555139,1.741249236410274,-3.751220756144865,-4.110098120042306,-1.250734119655929,-5.360832239698235,-.6353043188857742,-.6353043188857742,0,-4.414284774146609,-1.924044747366003,-6.338329521512613,.6257274782923673
David Roddy,roddyda01,2023,PO,MEM,162,76,-3.437198112512752,1.697408592490961,-1.739789520021791,-7.602887321185263,-1.496774016488482,-9.099661337673746,-4.415317749203396,1.044351721504788,-3.370966027698608,-.0246385307223104,0,-.0246385307223104,-4.709468002537625,-2.042411534075092,-6.751879536612718,-.771307213115321
David Roddy,roddyda01,2023,RS,MEM,2689,1258,-2.916600329646742,-.3819597221391604,-3.298560051785902,-1.685913606360901,-2.887691524819771,-4.573605131180673,-2.847087546909024,-.9806453847791498,-3.827732931688174,-.6908626049289245,-.6908626049289245,0,-3.176639031608545,-1.072916639885329,-4.249555671493875,-.1255535284909654
Ryan Rollins,rolliry01,2023,RS,GSW,135,62,-13.00249884364566,-9.903085757889132,-22.90558460153479,-23.30060261657026,2.607588268100458,-20.6930143484698,-15.94853811484782,-7.874922371787021,-23.82346048663484,-.6913823596171204,-.6913823596171204,0,-12.48048215916449,-7.848825750608576,-20.32930790977306,3.751796708021994
Derrick Rose,rosede01,2023,PO,NYK,8,3,-35.31770809064626,-7.853044608597447,-43.17075269924371,-43.0734318821637,7.470451981682076,-35.60297990048163,-38.95903966294424,-5.08958937520844,-44.04862903815268,-.0674919793174893,0,-.0674919793174893,-20.74845315403886,-8.869340682018684,-29.61779383605754,3.468565022787734
Derrick Rose,rosede01,2023,RS,NYK,731,338,-3.110480099295029,-.7744162527011231,-3.884896351996153,-5.550900120859001,.2848831504716804,-5.266016970387321,-3.858029170436752,-.6038678696312447,-4.461897040067996,-.2943945352189619,-.2943945352189619,0,-2.722701225819154,-2.022216011051999,-4.744917236871153,-.2796765015699348
Terrence Ross,rosste01,2023,PO,PHO,150,69,-.6279003268300528,-1.763447728191387,-2.39134805502144,.0088186682350547,-.4533182363217205,-.4444995680866657,-.5488897687599011,-1.558915073464715,-2.107804842224617,.0233582547299776,0,.0233582547299776,-2.346462519878084,-2.423360397780483,-4.769822917658567,.175403173912361
Terrence Ross,rosste01,2023,RS,ORL,1962,944,-1.974051454850534,-1.262871242059438,-3.236922696909971,-1.186460328671638,-.1254136662288183,-1.311873994900456,-1.899701460564765,-1.096892880207854,-2.996594340772619,-.1183179684064717,-.1183179684064717,0,-2.47290566878188,-1.769241215575418,-4.242146884357298,-.381554791486269
Terrence Ross,rosste01,2023,RS,PHO,823,386,2.96785892646733,-3.214331232843312,-.2464723063759822,2.040471129310747,-4.870452258240931,-2.829981128930184,2.946759394476524,-3.787176191385398,-.8404167969088738,.3765020098117376,.3765020098117376,0,2.812111961416202,-2.319114306617688,.492997654798514,.1164933381642727
Terry Rozier,roziete01,2023,RS,CHA,4714,2221,.2280700382125413,-.4770330012253819,-.2489629630128405,1.819435379488974,-2.495446522854455,-.6760111433654807,.6809883835562991,-.9149074180145694,-.2339190344582703,2.836554534529248,2.836554534529248,0,.8826015595365749,-.1921777159528151,.6904238435837597,-.5152064619273531
Ricky Rubio,rubiori01,2023,PO,CLE,34,17,-17.03861938672106,7.859678195975007,-9.178941190746055,-20.18580615196166,7.252391047055858,-12.9334151049058,-18.63681560534511,8.093930153117658,-10.54288545222746,-.0734099156675216,0,-.0734099156675216,-16.31323101378956,5.474344466886596,-10.83888654690297,5.222183839307139
Ricky Rubio,rubiori01,2023,RS,CLE,1158,566,-2.246304563460421,4.210094528338578,1.963789964878157,-4.67415769960806,2.519381385138611,-2.154776314469448,-2.914711450592381,4.054578173917608,1.139866723325226,1.121257613504237,1.121257613504237,0,-1.904580463229152,3.708662860124785,1.804082396895633,-.1825550534784677
D'Angelo Russell,russeda01,2023,PO,LAL,989,473,.4110498823477983,-2.602171262415931,-2.191121380068133,3.430483853641738,-6.657595928135255,-3.227112074493517,1.046814196753316,-3.668743616934827,-2.621929420181511,.0321678746674023,0,.0321678746674023,2.908189217966132,-2.462885100288192,.44530411767794,.9016081691641972
D'Angelo Russell,russeda01,2023,RS,LAL,1097,526,3.869060691553826,-2.323259382293483,1.545801309260343,4.617717465575693,1.341788725344683,5.959506190920375,4.275392398157229,-1.725229011605376,2.550163386551853,1.427717770671229,1.427717770671229,0,3.360039317889338,-1.730428823119406,1.629610494769932,.3788172358700498
D'Angelo Russell,russeda01,2023,RS,MIN,3762,1778,2.431108263888321,-1.193966879207728,1.237141384680593,-1.993072835590856,-2.425622685255439,-4.418695520846295,1.667170558854399,-1.533554442044198,.1336161168102015,2.640642789194634,2.640642789194634,0,1.52926011153984,-.9030660399829379,.6261940715569024,.9573888055686385
Matt Ryan,ryanma01,2023,RS,LAL,286,129,-4.762354925414994,1.181939487849485,-3.580415437565509,-6.13226206097812,3.070084743162818,-3.062177317815302,-5.327756465728908,1.647033690119546,-3.680722775609362,-.0613820372258212,-.0613820372258212,0,-3.603839056013525,-.5692919177745743,-4.173130973788099,.207240463986283
Matt Ryan,ryanma01,2023,RS,MIN,401,181,-.6255383173746724,-5.112726377775549,-5.738264695150221,4.050771292894389,-3.382593046641455,.6681782462529342,.341684660370471,-5.065241517600167,-4.723556857229696,-.1829068080032179,-.1829068080032179,0,-.078230164443958,-5.192154342153335,-5.270384506597293,.3634894385615156
Domantas Sabonis,sabondo01,2023,PO,SAC,528,243,-5.406757644985614,3.959614781961714,-1.4471428630239,-8.703688980564257,-7.954382353125907,-16.65807133369016,-6.387329178407033,1.692258792155003,-4.69507038625203,-.2476244287009727,0,-.2476244287009727,-5.668314335701996,.3583763685824508,-5.309937967119546,-.429333829632407
Domantas Sabonis,sabondo01,2023,RS,SAC,5726,2736,2.857145070132435,.8522573459235463,3.709402416055981,4.341853323175772,-2.778515085478253,1.563338237697518,3.280862706617652,.1883788846193738,3.469241591237026,8.653954568779353,8.653954568779353,0,2.975071584822471,.8658371414704111,3.840908726292882,-.320067915703563
Luka Samanic,samanlu01,2023,RS,UTA,354,161,-3.465135147108124,-.985787695136023,-4.450922842244147,1.033224676584141,1.513760757543168,2.546985434127309,-2.748375301949095,-.4921196740458676,-3.240494975994963,-.0407444694509757,-.0407444694509757,0,-1.314845046414374,-.8170466133012577,-2.131891659715631,1.137677717696783
Dario Saric,saricda01,2023,RS,PHO,1104,533,-1.189609069872318,-.6273061389932278,-1.816915208865546,.1289345472937761,-3.880473412714911,-3.751538865421134,-.994473030830712,-1.370547797176628,-2.36502082800734,.1051398411780171,.1051398411780171,0,-.7129426992469435,-1.166225686516901,-1.879168385763844,.4337722197906093
Dario Saric,saricda01,2023,RS,OKC,589,273,-.6212639574953825,2.206758837856435,1.585494880361052,1.367028369739903,4.254515349581294,5.621543719321197,-.2539577494750084,2.75144599512148,2.497488245646471,.7365982033359916,.7365982033359916,0,-.5445941674536769,1.306723690221537,.7621295227678597,.7876885532062219
Olivier Sarr,sarrol01,2023,RS,OKC,240,114,-3.238075644879692,-5.054343720030629,-8.292419364910321,-.4404751951715953,1.989527213739308,1.549052018567713,-2.853136254869492,-3.896226929027185,-6.749363183896676,-.2315541903154063,-.2315541903154063,0,-2.715867761250375,-4.789255340557281,-7.505123101807657,-.4599331927692086
Jordan Schakel,schakjo01,2023,RS,WAS,12,6,8.862978174811733,8.96169115541494,17.82466933022667,19.88058987797499,16.97739563740461,36.8579855153796,11.78300439690886,11.25724366395797,23.04024806086683,.0792439068460776,.0792439068460776,0,13.73307543075941,11.19162823393794,24.92470366469735,.3768916747661296
Admiral Schofield,schofad01,2023,RS,ORL,941,451,-1.436458024205173,-2.532165700862658,-3.968623725067832,-3.4164414479129,-1.974733005457539,-5.391174453370439,-1.901105771163503,-2.55766434515009,-4.458770116313593,-.393967802628006,-.393967802628006,0,-1.561548121484482,-2.689458772131522,-4.251006893616003,.2000914994108162
Dennis Schroder,schrode01,2023,PO,LAL,866,417,-1.179405578954619,.5684507045674028,-.6109548743872157,-2.141202931267974,3.872919256341821,1.731716325073847,-1.49371323285467,1.258466053936197,-.2352471789184729,.5511160451891436,0,.5511160451891436,-1.002082144896321,3.344893941796858,2.342811796900536,-.1220866481616561
Dennis Schroder,schrode01,2023,RS,LAL,4212,1986,-.8605085878148375,-.5659892075647645,-1.426497795379602,1.075931464655663,.0873019761071555,1.163233440762818,-.5031947453034415,-.4787277944541822,-.9819225397576238,1.784885383408016,1.784885383408016,0,-1.140374730439245,.0351619706784348,-1.105212759760811,-.3736368221415511
Jay Scrubb,scrubja01,2023,RS,ORL,64,30,1.841559516790482,-5.220564204045002,-3.37900468725452,.3836047011716542,-15.81859000170197,-15.43498530053031,1.704021814409953,-7.724495268536499,-6.020473454126545,-.0504496715506083,-.0504496715506083,0,4.409302403202019,-7.348393882711843,-2.939091479509824,.7900135412025834
Dereon Seabron,seabrde01,2023,RS,NOP,25,12,-1.210164870305644,-6.166080016120913,-7.376244886426558,.95515475782961,14.27902126236466,15.23417602019427,-.802221788977408,-2.324876011171015,-3.127097800148423,-.0022447649220871,-.0022447649220871,0,-3.015910057969372,-5.176623142118572,-8.192533200087944,-2.797025473287856
Alperen Sengun,sengual01,2023,RS,HOU,4522,2171,-.2751655429242617,2.386883761682017,2.111718218757756,3.459506535747915,-3.659283600516432,-.1997770647685173,.5513453606609875,1.344448928316578,1.895794288977566,5.171757492224054,5.171757492224054,0,.4603052416228696,.9646498360732224,1.424955077696092,.5074343182066611
Collin Sexton,sextoco01,2023,RS,UTA,2440,1145,1.157052055253052,-1.476344737826627,-.3192926825735747,.3104843478457643,-1.719727502320689,-1.409243154474924,1.041620302654826,-1.59695348722679,-.555333184571964,1.287087256519826,1.287087256519826,0,.3469745326373985,-1.890372778311935,-1.543398245674537,.3943417516429559
Landry Shamet,shamela01,2023,PO,PHO,391,184,-2.244920412051637,2.512253441272213,.2673330292205756,-3.342764205662383,.3019271977974599,-3.040837007864923,-2.605896683274652,2.243758378756412,-.3621383045182407,.2312078015593644,0,.2312078015593644,-3.684054305500069,1.693469109826548,-1.990585195673521,.0055851363213164
Landry Shamet,shamela01,2023,RS,PHO,1694,807,.508293071592979,.6668134176561241,1.175106489249103,-2.408072674020739,3.501283194374317,1.093210520353577,-.0729480852106719,1.28039675699166,1.207448671780988,1.629356503105275,1.629356503105275,0,.2971737382126865,.9250576729673792,1.222231411180066,-.0030587900536506
Day'Ron Sharpe,sharpda01,2023,PO,BRK,40,20,4.348793768459371,-19.20118255475785,-14.85238878629848,16.31060862761656,-18.25886834158112,-1.948259713964564,7.237695256690201,-20.19756357525314,-12.95986831856294,-.1065045760834881,0,-.1065045760834881,2.33460618298319,-17.21142595076807,-14.87681976778488,-.8646122565160873
Day'Ron Sharpe,sharpda01,2023,RS,BRK,1176,552,-1.913304032356354,-4.156424693611462,-6.069728725967816,-1.383124381645323,-6.708516917010996,-8.091641298656318,-1.914382156155723,-4.925022201681301,-6.839404357837024,-1.158004443010003,-1.158004443010003,0,-1.496927568303686,-3.575357348138471,-5.072284916442158,.5524638720534056
Shaedon Sharpe,sharpsh01,2023,RS,POR,3743,1779,-1.934097215922865,-2.317588200582658,-4.251685416505523,-2.975177287894911,-3.90959459184382,-6.884771879738731,-2.266211293884973,-2.742989872655512,-5.009201166540485,-2.049657375229619,-2.049657375229619,0,-2.353601911508064,-2.55470506412824,-4.908306975636304,-.0441564823583195
Pascal Siakam,siakapa01,2023,RS,TOR,5424,2652,2.136913624731547,-1.747449576537336,.3894640481942111,2.179808090888057,-.8989457077675949,1.280862383120462,2.272284175908613,-1.687049947341837,.5852342285667755,4.500153736135387,4.500153736135387,0,2.873085394341197,-.6387303651592662,2.234355029181931,-.2815099921174413
Chris Silva,silvach01,2023,RS,DAL,8,3,-12.59447930511891,6.769595919331977,-5.824883385786929,-14.69913496938536,23.62504721861443,8.925912249229073,-13.82862127335456,10.7423064341188,-3.086314839235758,-.0005329017621978,-.0005329017621978,0,-17.4848631182044,-.4931955738929233,-17.97805869209732,3.556519200681632
Ben Simmons,simmobe01,2023,RS,BRK,2304,1105,-2.5088331064577,1.198687289388029,-1.310145817069671,2.523639495630804,-.4732840839166343,2.05035541171417,-1.616005799526439,.9160506616694145,-.6999551378570249,1.16018936273893,1.16018936273893,0,-1.333043918129154,1.687955095740686,.3549111776115321,.3871860498701893
Kobi Simmons,simmoko01,2023,RS,CHA,60,28,-3.759592881731442,3.953608881439994,.1940159997085527,-14.25619238874347,-5.895084902121682,-20.15127729086516,-6.119278948365797,2.177895906058316,-3.941383042307481,-.0168572176090574,-.0168572176090574,0,-3.771357189090149,-.6759736743214514,-4.4473308634116,-.9631275829661199
Anfernee Simons,simonan01,2023,RS,POR,4488,2171,2.030167854238236,-1.183179780929405,.8469880733088309,.1886782934684308,1.348562504554779,1.537240798023209,1.784533474289381,-.6808350102786657,1.103698464010715,4.237520579585396,4.237520579585396,0,1.719391823363118,-.2308167394353252,1.488575083927793,-.7331742524734119
Marko Simonovic,simonma01,2023,RS,CHI,49,20,-7.813694221522408,-11.86941534938883,-19.68310957091124,2.66876805202297,15.9819770585322,18.65074511055517,-6.111436800872399,-6.834850633362909,-12.94628743423531,-.1058534266552436,-.1058534266552436,0,-6.149408827577025,-7.115623090778922,-13.26503191835595,1.756407903258128
Jericho Sims,simsje01,2023,RS,NYK,1646,812,-1.924333552868309,.0966591631208083,-1.827674389747501,-4.317359932931558,-.5504452384307504,-4.867805171362308,-2.567143693358998,-.0296145471216113,-2.596758240480609,.0627634206312923,.0627634206312923,0,-2.726879654192053,-.0960389844812461,-2.8229186386733,-1.147800787769293
Marcus Smart,smartma01,2023,PO,BOS,1301,644,3.215234181078653,.4782646103783213,3.693498791456975,.6287357937951005,.9115021457499736,1.540237939545074,2.801953435359731,.5854006526723621,3.387354088032093,2.103599576253787,0,2.103599576253787,1.877321441519357,-.1231931381317489,1.754128303387609,1.126905432521361
Marcus Smart,smartma01,2023,RS,BOS,4106,1957,-.14390717733356,1.338223204878651,1.194316027545091,1.592189915688908,-1.75533715818822,-.1631472424993119,.1669724117993229,.7286162932377058,.8955887050370288,3.678099318763887,3.678099318763887,0,.7783925584769082,1.463519569766699,2.241912128243608,1.057031097522014
Dennis Smith Jr.,smithde03,2023,RS,CHA,2957,1390,-2.31028783434284,2.30380296680821,-.0064848675346307,-5.293667749468273,7.131625606347987,1.837957856879714,-3.011356890017844,3.46621455816498,.4548576681471359,2.259311358804742,2.259311358804742,0,-2.873875371587163,2.931960786729034,.0580854151418708,-.599666119362166
Dru Smith,smithdr01,2023,RS,BRK,193,91,1.086752378459466,2.788883327097043,3.875635705556509,-8.971640228152864,4.0743812489407,-4.897258979212165,-.9249967092165918,3.260428228192767,2.335431518976175,.235789423799052,.235789423799052,0,-.567210451906064,2.407630358298947,1.840419906392883,-.1359456251196149
Dru Smith,smithdr01,2023,RS,MIA,138,67,-5.056853702602123,-.7769479899789486,-5.833801692581071,-3.282386702441782,-.8849933494438864,-4.167380051885669,-5.011358761870667,-.8766482928163177,-5.888007054686984,-.1057374382436373,-.1057374382436373,0,-5.711018058185283,1.16236883016811,-4.548649228017173,-1.439951598837387
Ish Smith,smithis01,2023,PO,DEN,25,12,-4.579315905078092,-3.339476477761381,-7.918792382839473,-23.46263899335232,11.5347126849115,-11.92792630844082,-8.94843682700199,-.4916449739873665,-9.440081800989356,-.0418097541143695,0,-.0418097541143695,-6.25808322084161,-.9038331756732676,-7.161916396514878,-1.011204797140236
Ish Smith,smithis01,2023,RS,DEN,839,398,-4.197754407581749,-1.925903457384953,-6.123657864966702,-5.350995025664506,3.553163348958576,-1.79783167670593,-4.739070218022206,-.915699824603865,-5.654770042626072,-.5888156547261889,-.5888156547261889,0,-4.006747935523385,-2.621510833739704,-6.628258769263089,-.175533283494845
Jalen Smith,smithja04,2023,RS,IND,2759,1279,-2.386133983089411,-1.445973359218207,-3.832107342307618,-1.871420803658356,-.6197212535332385,-2.491142057191594,-2.423065417376817,-1.316564780649997,-3.739630198026815,-.6506046383144399,-.6506046383144399,0,-1.554575251522313,-1.764340647392884,-3.318915898915197,.7542325091650595
Jabari Smith Jr.,smithja05,2023,RS,HOU,5124,2451,-3.142333701161052,-.8215456687546306,-3.963879369915683,-2.992666771176392,-3.857691776355677,-6.850358547532069,-3.261015746589777,-1.440360239010575,-4.701375985600352,-2.433775323971953,-2.433775323971953,0,-2.771472306826683,-1.778870628314887,-4.550342935141571,-.2655810991714826
Xavier Sneed,sneedxa01,2023,RS,CHA,105,48,-3.285347633686775,-1.145018459350327,-4.430366093037103,-10.53250251181673,1.035308535668563,-9.497193976148163,-4.931386333452282,-.7207636121876327,-5.652149945639914,-.0709308232886386,-.0709308232886386,0,-5.649828192578328,-2.086378183565504,-7.736206376143832,-.2011904386101144
Jeremy Sochan,sochaje01,2023,RS,SAS,3109,1458,-2.508070226941928,.066941071193182,-2.441129155748746,.5990455353243672,-.6143104972025318,-.0152649618781646,-1.949538531147952,.002166133368503,-1.947372397779449,.5989180341541332,.5989180341541332,0,-2.026134338593803,-.124806797962843,-2.150941136556646,.3154807094127561
Jaden Springer,sprinja01,2023,PO,PHI,33,17,3.455676506132725,-2.041988164101696,1.41368834203103,-4.590920947509312,6.840106847051386,2.249185899542073,2.019545448321928,-.3041587190882831,1.715386729233645,.0396915783715698,0,.0396915783715698,.8953539751060917,.3044279141302715,1.199781889236363,-.6234966867344659
Jaden Springer,sprinja01,2023,RS,PHI,193,89,2.749562098837612,-1.55692840448946,1.192633694348153,-3.711923369149147,3.485091358008905,-.226832011140242,1.499374718305056,-.660851065552756,.8385236527522997,.1626923053832466,.1626923053832466,0,.0416475120706213,-.4749446309312634,-.4332971188606421,-.1577428556163184
Lamar Stevens,stevela01,2023,PO,CLE,20,9,10.35593550469153,2.88193479827403,13.23787030296556,-8.102651216633587,21.44129045780603,13.33863924117244,7.258119156280597,6.882065332890567,14.14018448917117,.0810348227633001,0,.0810348227633001,2.222805273856132,3.335275249602554,5.558080523458687,1.287174867900293
Lamar Stevens,stevela01,2023,RS,CLE,2255,1120,-3.280965588648727,1.428842415306209,-1.852123173342518,-1.915496925458984,-2.068328054919097,-3.98382498037808,-3.20406166440468,.726170100264254,-2.477891564140426,.1537112041235663,.1537112041235663,0,-3.336012799876321,.6466832283846382,-2.689329571491683,-1.154222430221922
Isaiah Stewart,stewais01,2023,RS,DET,2982,1414,-2.311189764457436,-.0812864976642623,-2.392476262121698,-.4152358124280007,-.3128956772674455,-.7281314896954463,-2.010361729732933,-.0722796159038956,-2.082641345636829,.4813701978703562,.4813701978703562,0,-2.428703185716059,-1.148936224940293,-3.577639410656352,-.0162583405213401
Max Strus,strusma01,2023,PO,MIA,1002,495,1.258063690685505,.7014866765754797,1.959550367260985,-2.073721646226169,-4.569102912747735,-6.642824558973904,.5704595611052156,-.3883723996551145,.1820871614501011,.7654273306957626,0,.7654273306957626,1.630361294287673,-.265625169938644,1.364736124349029,.2202701616509525
Max Strus,strusma01,2023,RS,MIA,4617,2272,.2160778352596776,-1.787779220374057,-1.571701385114379,-3.67481182143017,-2.436896857562356,-6.111708678992526,-.5700088034048347,-2.047131884839767,-2.617140688244602,.1532484271587086,.1532484271587086,0,-.3605679421987077,-1.530373883009349,-1.890941825208057,-.4972310550206039
Jalen Suggs,suggsja01,2023,RS,ORL,2641,1246,.0002308981093067,3.595081256182755,3.595312154292062,-1.660696103282905,.598473363260587,-1.062222740022318,-.3095145103585031,3.190165206970514,2.880650696612011,3.611033743193873,3.611033743193873,0,-.4923246434185339,2.808937943895333,2.316613300476799,.8904199281033557
Edmond Sumner,sumneed01,2023,PO,BRK,9,4,2.206838521399203,1.836530376229246,4.043368897628449,-25.13396891170681,26.80422640623707,1.670257494530254,-3.248725163448268,7.171377905082767,3.922652741634499,.0139772703984191,0,.0139772703984191,-4.040479396543699,7.818730880051339,3.77825148350764,-.4717455844957832
Edmond Sumner,sumneed01,2023,RS,BRK,1579,736,-1.218767264008816,-1.559360702770969,-2.778127966779785,-1.309645830834173,1.388194815041555,.0785489842073828,-1.323916907636571,-1.059536241557033,-2.383453149193604,.1390333889871364,.1390333889871364,0,-1.671739322899432,-1.167100682535932,-2.838840005435364,1.021070207870191
Cole Swider,swideco01,2023,RS,LAL,91,41,-.1120078594932955,-4.982715956325463,-5.094723815818758,4.236349854778883,-2.591087962053193,1.64526189272569,.8060745816768431,-4.77251777511085,-3.966443193434007,-.0251706454276107,-.0251706454276107,0,-.3562285470481036,-5.657939791477435,-6.014168338525539,-1.091442380322166
Jae'Sean Tate,tateja01,2023,RS,HOU,1426,677,-1.435221023586784,.8243616396338516,-.6108593839529322,-2.136065996811749,1.583064987687933,-.5530010091238162,-1.626524471590299,1.095407101748448,-.5311173698418512,.7638984430483208,.7638984430483208,0,-2.761630628340122,.0419102474682904,-2.719720380871832,-.3312951489947142
Jayson Tatum,tatumja01,2023,PO,BOS,1511,757,5.269059524960572,.4707146868819337,5.739774211842506,3.716898469924286,3.6708570791723,7.387755549096585,5.121801819229552,1.160068669997272,6.281870489226824,3.579022982380881,0,3.579022982380881,4.129986723218568,.4823784745925326,4.612365197811101,-.510736729965846
Jayson Tatum,tatumja01,2023,RS,BOS,5678,2732,4.08080000678039,-.5234653406338967,3.557334666146494,4.998113032082077,-1.128571480402222,3.869541551679855,4.433547188389977,-.7301953246181727,3.703351863771805,8.989683608850013,8.989683608850013,0,5.933758442185927,-.3042064200248254,5.629552022161102,-.0608931003687318
Terry Taylor,taylote01,2023,RS,CHI,75,36,2.223714038955332,3.141488819080541,5.365202858035873,7.402949312081436,17.65091817467244,25.05386748675388,3.426996559389676,6.301873728468816,9.728870287858493,.2262417768466396,.2262417768466396,0,1.373300999492514,2.435787977179125,3.809088976671639,-1.303555535757658
Terry Taylor,taylote01,2023,RS,IND,505,228,-3.371810394131811,-5.575352701180129,-8.947163095311939,-1.938729488619084,1.151729768537944,-.7869997200811401,-3.243227998041833,-4.445434199126646,-7.68866219716848,-.5730515603649834,-.5730515603649834,0,-4.045966667112325,-5.517693108471757,-9.563659775584082,-.2532221364488474
Garrett Temple,templga01,2023,RS,NOP,362,162,-.7899908981627469,.4189161813717579,-.371074716790989,-7.732573754840365,1.427970213904742,-6.304603540935623,-2.305473268062091,.6187789779735497,-1.686694290088541,.0882762311957543,.0882762311957543,0,-2.400945103577962,-.0564803684054504,-2.457425471983413,.4495866663885341
Dalen Terry,terryda01,2023,RS,CHI,458,214,.9132940267435816,1.491224552078426,2.404518578822008,-5.1814418257742,4.662974874424407,-.5184669513497928,-.2900723715024967,2.207143784811548,1.917071413309051,.5095750069155708,.5095750069155708,0,-1.873514139316637,1.502226406100622,-.3712877332160152,.002195152893399
Daniel Theis,theisda01,2023,RS,IND,232,109,-2.782854019262892,-6.196770201511374,-8.979624220774266,-1.724662371231806,-.9271006308084653,-2.651763002040272,-2.729616589333285,-5.434975034397933,-8.164591623731217,-.3002705234997327,-.3002705234997327,0,-1.800407283439238,-5.168120500300326,-6.968527783739564,-.2831312740578852
Cam Thomas,thomaca02,2023,PO,BRK,30,16,-3.438626830851806,-9.7091287757454,-13.14775560659721,-11.53581861876824,-6.628794505516042,-18.16461312428428,-5.202330223588548,-9.731503761238237,-14.93383398482679,-.1009353671739986,0,-.1009353671739986,-8.203531153252484,-8.470086456411511,-16.673617609664,-1.575926128049845
Cam Thomas,thomaca02,2023,RS,BRK,1989,948,-.4516571295421995,-1.331344894061545,-1.783002023603744,-2.291969397731613,-1.487779473565057,-3.77974887129667,-.8681579365104561,-1.449981533162884,-2.31813946967334,.2081758433277807,.2081758433277807,0,-.5986724514979671,-2.026022946572884,-2.624695398070851,-.3392041949778672
Klay Thompson,thompkl01,2023,PO,GSW,999,468,-.1834272030074415,-.257056555177711,-.4404837581851525,1.167964530904124,3.086250846556968,4.254215377461092,.117177612702,.3646750661830713,.4818526788850713,.7948545873746264,0,.7948545873746264,-.8942510401528376,-.237396418486542,-1.13164745863938,-.1269339304387427
Klay Thompson,thompkl01,2023,RS,GSW,4935,2279,.8278176022980501,-1.644997955412856,-.8171803531148054,1.942213441043602,.0123957735080589,1.954609214551661,1.081424333931285,-1.404486731894775,-.3230623979634899,2.844166799233394,2.844166799233394,0,2.252837771793472,-1.474835973921209,.7780017978722631,.7960255898320443
Tristan Thompson,thomptr01,2023,PO,LAL,64,32,-5.941479716927424,1.507011037918854,-4.43446867900857,-1.342811175907035,11.19197076023698,9.849159584329948,-5.369355056789974,3.642756733683961,-1.726598323106013,.017050291350913,0,.017050291350913,-5.092817308860081,2.705029850530792,-2.387787458329289,-1.040182771338611
